"account_id";"district_id";"frequency";"date"
3105;37;"monthly issuance";971121
2162;50;"monthly issuance";971121
1125;1;"weekly issuance";971121
2979;10;"monthly issuance";971122
2850;57;"monthly issuance";971122
2832;12;"monthly issuance";971122
3102;33;"monthly issuance";971123
295;66;"monthly issuance";971123
1523;52;"issuance after transaction";971124
215;31;"monthly issuance";971125
421;75;"monthly issuance";971127
3715;74;"monthly issuance";971127
934;9;"monthly issuance";971127
3333;44;"monthly issuance";971127
1798;46;"monthly issuance";971128
10005;64;"monthly issuance";971129
4386;51;"weekly issuance";971129
1868;16;"weekly issuance";971129
232;45;"monthly issuance";971129
298;35;"monthly issuance";971202
1717;67;"monthly issuance";971202
1960;31;"monthly issuance";971204
1049;18;"monthly issuance";971204
2918;15;"issuance after transaction";971205
4140;28;"monthly issuance";971205
21;54;"monthly issuance";971206
1650;39;"monthly issuance";971206
800;11;"monthly issuance";971206
3415;75;"monthly issuance";971206
3722;76;"monthly issuance";971207
736;75;"monthly issuance";971207
2787;1;"monthly issuance";971207
673;31;"monthly issuance";971208
3406;53;"monthly issuance";971208
2796;5;"weekly issuance";971208
2775;30;"monthly issuance";971208
276;38;"monthly issuance";971208
315;45;"monthly issuance";971208
1072;65;"monthly issuance";971209
1156;59;"monthly issuance";971209
3836;68;"monthly issuance";971209
3013;73;"monthly issuance";971209
3033;69;"monthly issuance";971210
3174;65;"monthly issuance";971210
134;34;"monthly issuance";971210
1229;46;"monthly issuance";971210
3209;45;"monthly issuance";971210
2820;36;"monthly issuance";971211
938;70;"monthly issuance";971213
3501;36;"monthly issuance";971213
3616;50;"monthly issuance";971215
3911;32;"monthly issuance";971216
3992;43;"monthly issuance";971216
579;1;"monthly issuance";971216
2892;64;"monthly issuance";971216
1186;64;"monthly issuance";971217
2440;19;"monthly issuance";971218
2791;25;"monthly issuance";971219
3169;19;"monthly issuance";971219
2049;67;"monthly issuance";971219
758;51;"monthly issuance";971219
1177;27;"monthly issuance";971220
246;65;"monthly issuance";971220
1171;18;"monthly issuance";971220
3187;59;"monthly issuance";971220
3385;1;"monthly issuance";971221
703;54;"monthly issuance";971221
1318;56;"monthly issuance";971222
889;43;"monthly issuance";971222
4332;74;"monthly issuance";971223
564;5;"monthly issuance";971223
3934;6;"monthly issuance";971223
1983;54;"monthly issuance";971225
727;35;"monthly issuance";971225
3048;74;"weekly issuance";971226
3025;25;"monthly issuance";971227
906;59;"monthly issuance";971227
845;14;"monthly issuance";971227
124;55;"monthly issuance";971228
3958;59;"monthly issuance";971228
777;30;"monthly issuance";971228
1573;63;"monthly issuance";971229
3276;1;"monthly issuance";971229
